sample_id,feature,block,n_finite,mean,median,standard_deviation,q25,q75,iqr,minimum,maximum,mean_minus_median,absolute_mean_minus_median
0,OES_bin_49,OES_bin,100,0.5783242179779939,0.0720233833378854,0.7474728565751945,0.0,1.0317188809830962,1.0317188809830962,0.0,2.703570253108918,0.5063008346401086,0.5063008346401086
0,OES_bin_50,OES_bin,100,0.296717355420227,0.0,0.5038145951725357,0.0,0.43015395968862047,0.43015395968862047,0.0,2.596965408564355,0.296717355420227,0.296717355420227
0,OES_bin_51,OES_bin,100,0.3714324918051198,0.0,0.5821018964584577,0.0,0.7723244945237764,0.7723244945237764,0.0,2.254608826039856,0.3714324918051198,0.3714324918051198
0,OES_bin_52,OES_bin,100,0.27324446421478443,0.0,0.43777297436364676,0.0,0.48485586285216675,0.48485586285216675,0.0,1.7108326337947577,0.27324446421478443,0.27324446421478443
0,OES_bin_53,OES_bin,100,0.34689121505646137,0.0,0.5537182963581208,0.0,0.48594079184252115,0.48594079184252115,0.0,2.3825937832998245,0.34689121505646137,0.34689121505646137
0,OES_bin_54,OES_bin,100,0.3941815864414889,0.0,0.5595086519901792,0.0,0.6623474933930177,0.6623474933930177,0.0,2.3028872258287767,0.3941815864414889,0.3941815864414889
0,OES_bin_55,OES_bin,100,0.33700728149196346,0.0,0.5095410077937773,0.0,0.5340148174433783,0.5340148174433783,0.0,2.234762776421333,0.33700728149196346,0.33700728149196346
0,OES_bin_56,OES_bin,100,0.25531754141232355,0.0,0.43600992620142665,0.0,0.3774193900061696,0.3774193900061696,0.0,1.7056757659555666,0.25531754141232355,0.25531754141232355
0,OES_bin_57,OES_bin,100,0.34860347384042223,0.0,0.5871184632441692,0.0,0.5086323497994966,0.5086323497994966,0.0,2.695572212628076,0.34860347384042223,0.34860347384042223
0,OES_bin_58,OES_bin,100,0.28670126635968735,0.0,0.4674580404800046,0.0,0.4524684554419505,0.4524684554419505,0.0,1.8146491351900769,0.28670126635968735,0.28670126635968735
0,OES_bin_59,OES_bin,100,0.3843174349976739,0.0979932889333575,0.49960558703668373,0.0,0.6517295489571249,0.6517295489571249,0.0,1.909197017554349,0.2863241460643164,0.2863241460643164
0,OES_bin_60,OES_bin,100,0.34389030428934464,0.04339766974317165,0.5384452251296958,0.0,0.5385831061782117,0.5385831061782117,0.0,2.782882981157248,0.300492634546173,0.300492634546173
0,OES_bin_61,OES_bin,100,0.21517549304705483,0.0,0.4469410691577064,0.0,0.19346234032681447,0.19346234032681447,0.0,2.082406550012645,0.21517549304705483,0.21517549304705483
0,OES_bin_62,OES_bin,100,0.23443619374780247,0.0,0.4255304843773103,0.0,0.33831762557829387,0.33831762557829387,0.0,1.987791022169713,0.23443619374780247,0.23443619374780247
