scheme,outer_fold,component,feature,loading,component_regression_coef
five_fold,2,1,IR_pix_442,0.025605231668738,0.010561447986724348
five_fold,2,1,IR_pix_443,0.025476349798772044,0.010561447986724348
five_fold,2,1,IR_pix_444,0.025372948463205133,0.010561447986724348
five_fold,2,1,IR_pix_445,0.025278371211159955,0.010561447986724348
five_fold,2,1,IR_pix_446,0.025212475900489167,0.010561447986724348
five_fold,2,1,IR_pix_447,0.02515068777191608,0.010561447986724348
five_fold,2,1,IR_pix_448,0.02386118413272741,0.010561447986724348
five_fold,2,1,IR_pix_449,0.023910511300606875,0.010561447986724348
five_fold,2,1,IR_pix_450,0.024059659962001347,0.010561447986724348
five_fold,2,1,IR_pix_451,0.024156551084162606,0.010561447986724348
five_fold,2,1,IR_pix_452,0.02425208975924979,0.010561447986724348
five_fold,2,1,IR_pix_453,0.024374269388681067,0.010561447986724348
five_fold,2,1,IR_pix_454,0.024471760145181747,0.010561447986724348
five_fold,2,1,IR_pix_455,0.024609529203160164,0.010561447986724348
five_fold,2,1,IR_pix_456,0.02472636293402394,0.010561447986724348
five_fold,2,1,IR_pix_457,0.024839122871727768,0.010561447986724348
five_fold,2,1,IR_pix_458,0.02500140498085779,0.010561447986724348
five_fold,2,1,IR_pix_459,0.02513335731233365,0.010561447986724348
five_fold,2,1,IR_pix_460,0.02525887471138287,0.010561447986724348
five_fold,2,1,IR_pix_461,0.025406279389551072,0.010561447986724348
five_fold,2,1,IR_pix_462,0.02553219621991788,0.010561447986724348
five_fold,2,1,IR_pix_463,0.0256556476623505,0.010561447986724348
five_fold,2,1,IR_pix_464,0.02577497906312066,0.010561447986724348
five_fold,2,1,IR_pix_465,0.025888404121694096,0.010561447986724348
five_fold,2,1,IR_pix_466,0.02599096620829434,0.010561447986724348
five_fold,2,1,IR_pix_467,0.026073543672708907,0.010561447986724348
five_fold,2,1,IR_pix_468,0.026122538965670558,0.010561447986724348
five_fold,2,1,IR_pix_469,0.026133635563792484,0.010561447986724348
five_fold,2,1,IR_pix_470,0.02613033212507541,0.010561447986724348
five_fold,2,1,IR_pix_471,0.02608676492317606,0.010561447986724348
five_fold,2,1,IR_pix_472,0.026012617765783386,0.010561447986724348
five_fold,2,1,IR_pix_473,0.025936598510966906,0.010561447986724348
five_fold,2,1,IR_pix_474,0.02581148188091242,0.010561447986724348
five_fold,2,1,IR_pix_475,0.02571174869810368,0.010561447986724348
five_fold,2,1,IR_pix_476,0.025589133795882183,0.010561447986724348
five_fold,2,1,IR_pix_477,0.02550024826381963,0.010561447986724348
five_fold,2,1,IR_pix_478,0.025425357530404702,0.010561447986724348
five_fold,2,1,IR_pix_479,0.025350212154998355,0.010561447986724348
five_fold,2,1,IR_pix_480,0.023952747047814495,0.010561447986724348
five_fold,2,1,IR_pix_481,0.024010992606825564,0.010561447986724348
five_fold,2,1,IR_pix_482,0.024145520212607526,0.010561447986724348
five_fold,2,1,IR_pix_483,0.024232807576533223,0.010561447986724348
five_fold,2,1,IR_pix_484,0.024360404482610173,0.010561447986724348
five_fold,2,1,IR_pix_485,0.024472067512961212,0.010561447986724348
five_fold,2,1,IR_pix_486,0.024593988856737633,0.010561447986724348
five_fold,2,1,IR_pix_487,0.024734510983208113,0.010561447986724348
five_fold,2,1,IR_pix_488,0.024873594694996642,0.010561447986724348
five_fold,2,1,IR_pix_489,0.02501727290522619,0.010561447986724348
five_fold,2,1,IR_pix_490,0.025137008481042285,0.010561447986724348
five_fold,2,1,IR_pix_491,0.02526439479190036,0.010561447986724348
five_fold,2,1,IR_pix_492,0.02540853072378216,0.010561447986724348
five_fold,2,1,IR_pix_493,0.02553258706179987,0.010561447986724348
five_fold,2,1,IR_pix_494,0.02565094884738184,0.010561447986724348
five_fold,2,1,IR_pix_495,0.025771558323255506,0.010561447986724348
five_fold,2,1,IR_pix_496,0.02588598937615669,0.010561447986724348
five_fold,2,1,IR_pix_497,0.02598412756973378,0.010561447986724348
five_fold,2,1,IR_pix_498,0.02609444561567039,0.010561447986724348
five_fold,2,1,IR_pix_499,0.026158235156292883,0.010561447986724348
five_fold,2,1,IR_pix_500,0.02621773706524886,0.010561447986724348
five_fold,2,1,IR_pix_501,0.02625653706307377,0.010561447986724348
five_fold,2,1,IR_pix_502,0.026260871071199145,0.010561447986724348
five_fold,2,1,IR_pix_503,0.02623589299182417,0.010561447986724348
five_fold,2,1,IR_pix_504,0.026171924012043487,0.010561447986724348
five_fold,2,1,IR_pix_505,0.02608278721295927,0.010561447986724348
five_fold,2,1,IR_pix_506,0.026013166095327698,0.010561447986724348
five_fold,2,1,IR_pix_507,0.02589538176857326,0.010561447986724348
five_fold,2,1,IR_pix_508,0.025781009514889187,0.010561447986724348
five_fold,2,1,IR_pix_509,0.025689221003129415,0.010561447986724348
five_fold,2,1,IR_pix_510,0.025594205994708328,0.010561447986724348
five_fold,2,1,IR_pix_511,0.025502456881148463,0.010561447986724348
five_fold,2,1,IR_pix_512,0.024012646456097395,0.010561447986724348
five_fold,2,1,IR_pix_513,0.024124759938881753,0.010561447986724348
five_fold,2,1,IR_pix_514,0.024246070812798667,0.010561447986724348
five_fold,2,1,IR_pix_515,0.02434810470160927,0.010561447986724348
five_fold,2,1,IR_pix_516,0.02447266271699177,0.010561447986724348
five_fold,2,1,IR_pix_517,0.024563201861694604,0.010561447986724348
five_fold,2,1,IR_pix_518,0.024705510812146055,0.010561447986724348
five_fold,2,1,IR_pix_519,0.024848467744245716,0.010561447986724348
five_fold,2,1,IR_pix_520,0.0249844820044212,0.010561447986724348
five_fold,2,1,IR_pix_521,0.025102539549077523,0.010561447986724348
five_fold,2,1,IR_pix_522,0.025274572304090706,0.010561447986724348
five_fold,2,1,IR_pix_523,0.025390117736696804,0.010561447986724348
five_fold,2,1,IR_pix_524,0.02552931880857089,0.010561447986724348
five_fold,2,1,IR_pix_525,0.025652253225054083,0.010561447986724348
five_fold,2,1,IR_pix_526,0.02577226543683417,0.010561447986724348
five_fold,2,1,IR_pix_527,0.025876137362837708,0.010561447986724348
five_fold,2,1,IR_pix_528,0.025985167248298392,0.010561447986724348
five_fold,2,1,IR_pix_529,0.026075124666827782,0.010561447986724348
five_fold,2,1,IR_pix_530,0.026171627156584082,0.010561447986724348
five_fold,2,1,IR_pix_531,0.026240444957144792,0.010561447986724348
five_fold,2,1,IR_pix_532,0.02629511894258776,0.010561447986724348
five_fold,2,1,IR_pix_533,0.026340754178715033,0.010561447986724348
five_fold,2,1,IR_pix_534,0.026361166671427155,0.010561447986724348
five_fold,2,1,IR_pix_535,0.02633976188079371,0.010561447986724348
five_fold,2,1,IR_pix_536,0.02628590875355125,0.010561447986724348
five_fold,2,1,IR_pix_537,0.02622067308671436,0.010561447986724348
five_fold,2,1,IR_pix_538,0.026146100521884142,0.010561447986724348
five_fold,2,1,IR_pix_539,0.02604952864268608,0.010561447986724348
five_fold,2,1,IR_pix_540,0.025943083034791488,0.010561447986724348
five_fold,2,1,IR_pix_541,0.025838933994693836,0.010561447986724348
five_fold,2,1,IR_pix_542,0.025738549603609575,0.010561447986724348
five_fold,2,1,IR_pix_543,0.025648881269543476,0.010561447986724348
five_fold,2,1,IR_pix_544,0.024114778484556468,0.010561447986724348
five_fold,2,1,IR_pix_545,0.024237432182797537,0.010561447986724348
five_fold,2,1,IR_pix_546,0.024317336252356096,0.010561447986724348
five_fold,2,1,IR_pix_547,0.02445932950257333,0.010561447986724348
five_fold,2,1,IR_pix_548,0.02454052693069881,0.010561447986724348
five_fold,2,1,IR_pix_549,0.02465686494687424,0.010561447986724348
five_fold,2,1,IR_pix_550,0.024795368239327497,0.010561447986724348
five_fold,2,1,IR_pix_551,0.02493708192224459,0.010561447986724348
five_fold,2,1,IR_pix_552,0.025083127518307727,0.010561447986724348
five_fold,2,1,IR_pix_553,0.025217393139322863,0.010561447986724348
five_fold,2,1,IR_pix_554,0.025348849063983287,0.010561447986724348
five_fold,2,1,IR_pix_555,0.02548396335151664,0.010561447986724348
five_fold,2,1,IR_pix_556,0.025633685749874208,0.010561447986724348
five_fold,2,1,IR_pix_557,0.025746540246063744,0.010561447986724348
five_fold,2,1,IR_pix_558,0.025858443571278394,0.010561447986724348
five_fold,2,1,IR_pix_559,0.0259628703673377,0.010561447986724348
five_fold,2,1,IR_pix_560,0.02605496012119287,0.010561447986724348
five_fold,2,1,IR_pix_561,0.026150146714673816,0.010561447986724348
five_fold,2,1,IR_pix_562,0.026242092774459273,0.010561447986724348
five_fold,2,1,IR_pix_563,0.026314701714306995,0.010561447986724348
five_fold,2,1,IR_pix_564,0.026370725146258756,0.010561447986724348
five_fold,2,1,IR_pix_565,0.026413935766455215,0.010561447986724348
five_fold,2,1,IR_pix_566,0.02642233028717757,0.010561447986724348
five_fold,2,1,IR_pix_567,0.02641667288551981,0.010561447986724348
five_fold,2,1,IR_pix_568,0.026374797985913127,0.010561447986724348
five_fold,2,1,IR_pix_569,0.02631880037661829,0.010561447986724348
five_fold,2,1,IR_pix_570,0.02624050590734863,0.010561447986724348
five_fold,2,1,IR_pix_571,0.02614793750407235,0.010561447986724348
five_fold,2,1,IR_pix_572,0.02604578057593819,0.010561447986724348
five_fold,2,1,IR_pix_573,0.025949236263288624,0.010561447986724348
five_fold,2,1,IR_pix_574,0.025835679640694626,0.010561447986724348
five_fold,2,1,IR_pix_575,0.02575088536750089,0.010561447986724348
five_fold,2,1,IR_pix_576,0.02419039291344425,0.010561447986724348
five_fold,2,1,IR_pix_577,0.024297495292196367,0.010561447986724348
five_fold,2,1,IR_pix_578,0.024399514284158513,0.010561447986724348
five_fold,2,1,IR_pix_579,0.024526472301840005,0.010561447986724348
five_fold,2,1,IR_pix_580,0.024635896516734014,0.010561447986724348
five_fold,2,1,IR_pix_581,0.024782857676377324,0.010561447986724348
five_fold,2,1,IR_pix_582,0.024893935627244568,0.010561447986724348
five_fold,2,1,IR_pix_583,0.025019627233985466,0.010561447986724348
five_fold,2,1,IR_pix_584,0.025145596458729616,0.010561447986724348
five_fold,2,1,IR_pix_585,0.025293857788496594,0.010561447986724348
five_fold,2,1,IR_pix_586,0.025447743100303215,0.010561447986724348
five_fold,2,1,IR_pix_587,0.02557677677648434,0.010561447986724348
five_fold,2,1,IR_pix_588,0.025702328951536638,0.010561447986724348
five_fold,2,1,IR_pix_589,0.025824803253704044,0.010561447986724348
five_fold,2,1,IR_pix_590,0.02594394584371993,0.010561447986724348
five_fold,2,1,IR_pix_591,0.026028598955241598,0.010561447986724348
five_fold,2,1,IR_pix_592,0.026124832115401075,0.010561447986724348
five_fold,2,1,IR_pix_593,0.026215780206572843,0.010561447986724348
five_fold,2,1,IR_pix_594,0.026292946217057744,0.010561447986724348
five_fold,2,1,IR_pix_595,0.026367532576835093,0.010561447986724348
five_fold,2,1,IR_pix_596,0.026422370032791177,0.010561447986724348
five_fold,2,1,IR_pix_597,0.026455780629283263,0.010561447986724348
five_fold,2,1,IR_pix_598,0.02647700378158588,0.010561447986724348
five_fold,2,1,IR_pix_599,0.0264722281426008,0.010561447986724348
five_fold,2,1,IR_pix_600,0.02643398974431565,0.010561447986724348
five_fold,2,1,IR_pix_601,0.02639567292700275,0.010561447986724348
five_fold,2,1,IR_pix_602,0.026310844915242437,0.010561447986724348
five_fold,2,1,IR_pix_603,0.02623747744985864,0.010561447986724348
five_fold,2,1,IR_pix_604,0.026135585467018146,0.010561447986724348
five_fold,2,1,IR_pix_605,0.02603332700872491,0.010561447986724348
five_fold,2,1,IR_pix_606,0.02593467394567729,0.010561447986724348
five_fold,2,1,IR_pix_607,0.025830546142131493,0.010561447986724348
five_fold,2,1,IR_pix_608,0.024275679457892867,0.010561447986724348
five_fold,2,1,IR_pix_609,0.024378283402087038,0.010561447986724348
five_fold,2,1,IR_pix_610,0.02448074398737215,0.010561447986724348
five_fold,2,1,IR_pix_611,0.024610408427937484,0.010561447986724348
five_fold,2,1,IR_pix_612,0.024703467875900578,0.010561447986724348
five_fold,2,1,IR_pix_613,0.02487290941822732,0.010561447986724348
five_fold,2,1,IR_pix_614,0.02494598866946715,0.010561447986724348
five_fold,2,1,IR_pix_615,0.0251076032002062,0.010561447986724348
five_fold,2,1,IR_pix_616,0.02522806182891577,0.010561447986724348
five_fold,2,1,IR_pix_617,0.02535116109788061,0.010561447986724348
five_fold,2,1,IR_pix_618,0.025520153490817273,0.010561447986724348
five_fold,2,1,IR_pix_619,0.025639203604247842,0.010561447986724348
five_fold,2,1,IR_pix_620,0.02575667389688315,0.010561447986724348
five_fold,2,1,IR_pix_621,0.025872805770010665,0.010561447986724348
five_fold,2,1,IR_pix_622,0.025988084088582865,0.010561447986724348
five_fold,2,1,IR_pix_623,0.02608199469058854,0.010561447986724348
five_fold,2,1,IR_pix_624,0.026181008493574624,0.010561447986724348
five_fold,2,1,IR_pix_625,0.026259150670961153,0.010561447986724348
five_fold,2,1,IR_pix_626,0.02634250858618171,0.010561447986724348
five_fold,2,1,IR_pix_627,0.026401969775890145,0.010561447986724348
five_fold,2,1,IR_pix_628,0.026452638764696276,0.010561447986724348
five_fold,2,1,IR_pix_629,0.02649519723081493,0.010561447986724348
five_fold,2,1,IR_pix_630,0.026503553773146876,0.010561447986724348
five_fold,2,1,IR_pix_631,0.02649094242989341,0.010561447986724348
five_fold,2,1,IR_pix_632,0.026464064004812857,0.010561447986724348
five_fold,2,1,IR_pix_633,0.02642272784902752,0.010561447986724348
five_fold,2,1,IR_pix_634,0.026354251335104203,0.010561447986724348
five_fold,2,1,IR_pix_635,0.02627541182938033,0.010561447986724348
five_fold,2,1,IR_pix_636,0.026191024637096806,0.010561447986724348
five_fold,2,1,IR_pix_637,0.02609009045542523,0.010561447986724348
five_fold,2,1,IR_pix_638,0.02599183892653793,0.010561447986724348
five_fold,2,1,IR_pix_639,0.025889036491854266,0.010561447986724348
five_fold,2,1,IR_pix_640,0.02431927852117051,0.010561447986724348
five_fold,2,1,IR_pix_641,0.024419644013906183,0.010561447986724348
five_fold,2,1,IR_pix_642,0.024555062307931967,0.010561447986724348
five_fold,2,1,IR_pix_643,0.024668849883989437,0.010561447986724348
five_fold,2,1,IR_pix_644,0.024780782297832964,0.010561447986724348
five_fold,2,1,IR_pix_645,0.02489962395670053,0.010561447986724348
five_fold,2,1,IR_pix_646,0.025015771174973975,0.010561447986724348
five_fold,2,1,IR_pix_647,0.025163891876480368,0.010561447986724348
five_fold,2,1,IR_pix_648,0.02528327284891513,0.010561447986724348
five_fold,2,1,IR_pix_649,0.025428471394942115,0.010561447986724348
five_fold,2,1,IR_pix_650,0.02555328733012529,0.010561447986724348
five_fold,2,1,IR_pix_651,0.025670117997701563,0.010561447986724348
five_fold,2,1,IR_pix_652,0.02579868995818227,0.010561447986724348
five_fold,2,1,IR_pix_653,0.02593057205867678,0.010561447986724348
five_fold,2,1,IR_pix_654,0.02602399660961679,0.010561447986724348
five_fold,2,1,IR_pix_655,0.02611916205464565,0.010561447986724348
five_fold,2,1,IR_pix_656,0.026224074235065346,0.010561447986724348
five_fold,2,1,IR_pix_657,0.02629175162226642,0.010561447986724348
five_fold,2,1,IR_pix_658,0.026365883349466792,0.010561447986724348
five_fold,2,1,IR_pix_659,0.026429903781938952,0.010561447986724348
five_fold,2,1,IR_pix_660,0.026474896133097617,0.010561447986724348
five_fold,2,1,IR_pix_661,0.026503529868353293,0.010561447986724348
five_fold,2,1,IR_pix_662,0.02651262796103535,0.010561447986724348
five_fold,2,1,IR_pix_663,0.026510456825085557,0.010561447986724348
five_fold,2,1,IR_pix_664,0.026474028371760838,0.010561447986724348
five_fold,2,1,IR_pix_665,0.026430833655409484,0.010561447986724348
five_fold,2,1,IR_pix_666,0.026373986658220407,0.010561447986724348
five_fold,2,1,IR_pix_667,0.02629757023993615,0.010561447986724348
five_fold,2,1,IR_pix_668,0.026208751462784705,0.010561447986724348
five_fold,2,1,IR_pix_669,0.026110475803225373,0.010561447986724348
five_fold,2,1,IR_pix_670,0.026019736892963108,0.010561447986724348
five_fold,2,1,IR_pix_671,0.025927666082578203,0.010561447986724348
five_fold,2,1,IR_pix_672,0.02442398328510274,0.010561447986724348
five_fold,2,1,IR_pix_673,0.0245063339288433,0.010561447986724348
five_fold,2,1,IR_pix_674,0.024606121372654353,0.010561447986724348
five_fold,2,1,IR_pix_675,0.024712301926811873,0.010561447986724348
five_fold,2,1,IR_pix_676,0.02483326627686305,0.010561447986724348
five_fold,2,1,IR_pix_677,0.024950010685581763,0.010561447986724348
five_fold,2,1,IR_pix_678,0.025054811822995522,0.010561447986724348
five_fold,2,1,IR_pix_679,0.02520930921496814,0.010561447986724348
five_fold,2,1,IR_pix_680,0.025343123145585494,0.010561447986724348
five_fold,2,1,IR_pix_681,0.025449532763454942,0.010561447986724348
five_fold,2,1,IR_pix_682,0.02558990050747501,0.010561447986724348
five_fold,2,1,IR_pix_683,0.02570204340188175,0.010561447986724348
five_fold,2,1,IR_pix_684,0.02584653562456897,0.010561447986724348
five_fold,2,1,IR_pix_685,0.025942498433823482,0.010561447986724348
five_fold,2,1,IR_pix_686,0.026052255090764115,0.010561447986724348
five_fold,2,1,IR_pix_687,0.026161680421189253,0.010561447986724348
five_fold,2,1,IR_pix_688,0.026240375393086626,0.010561447986724348
five_fold,2,1,IR_pix_689,0.026314661973382017,0.010561447986724348
five_fold,2,1,IR_pix_690,0.02638943384030033,0.010561447986724348
five_fold,2,1,IR_pix_691,0.026442170640581023,0.010561447986724348
five_fold,2,1,IR_pix_692,0.02647419700728098,0.010561447986724348
five_fold,2,1,IR_pix_693,0.026499117036505523,0.010561447986724348
five_fold,2,1,IR_pix_694,0.026516330531495002,0.010561447986724348
five_fold,2,1,IR_pix_695,0.026492287000191066,0.010561447986724348
five_fold,2,1,IR_pix_696,0.026467380185916742,0.010561447986724348
five_fold,2,1,IR_pix_697,0.026432967460638543,0.010561447986724348
five_fold,2,1,IR_pix_698,0.026376463402416367,0.010561447986724348
five_fold,2,1,IR_pix_699,0.026298042662199036,0.010561447986724348
five_fold,2,1,IR_pix_700,0.02621234017430635,0.010561447986724348
five_fold,2,1,IR_pix_701,0.026134198994923207,0.010561447986724348
five_fold,2,1,IR_pix_702,0.026044492958968615,0.010561447986724348
five_fold,2,1,IR_pix_703,0.0259434170182781,0.010561447986724348
five_fold,2,1,IR_pix_704,0.02443233473959487,0.010561447986724348
five_fold,2,1,IR_pix_705,0.024578611351074982,0.010561447986724348
five_fold,2,1,IR_pix_706,0.024664439482994106,0.010561447986724348
five_fold,2,1,IR_pix_707,0.02474830620397318,0.010561447986724348
five_fold,2,1,IR_pix_708,0.024876650361834913,0.010561447986724348
five_fold,2,1,IR_pix_709,0.02498951355148385,0.010561447986724348
five_fold,2,1,IR_pix_710,0.025104649988069026,0.010561447986724348
five_fold,2,1,IR_pix_711,0.02523563213880789,0.010561447986724348
five_fold,2,1,IR_pix_712,0.02534932543119022,0.010561447986724348
five_fold,2,1,IR_pix_713,0.02548048338440303,0.010561447986724348
five_fold,2,1,IR_pix_714,0.0256013787637833,0.010561447986724348
five_fold,2,1,IR_pix_715,0.0257284063538916,0.010561447986724348
five_fold,2,1,IR_pix_716,0.025854293046667632,0.010561447986724348
five_fold,2,1,IR_pix_717,0.02595785867702414,0.010561447986724348
five_fold,2,1,IR_pix_718,0.026055072966266024,0.010561447986724348
five_fold,2,1,IR_pix_719,0.026158119350133825,0.010561447986724348
five_fold,2,1,IR_pix_720,0.026238592670949006,0.010561447986724348
five_fold,2,1,IR_pix_721,0.026311297813134828,0.010561447986724348
five_fold,2,1,IR_pix_722,0.026367485033020343,0.010561447986724348
five_fold,2,1,IR_pix_723,0.02642031609246598,0.010561447986724348
five_fold,2,1,IR_pix_724,0.026460755012922294,0.010561447986724348
five_fold,2,1,IR_pix_725,0.026483129454702062,0.010561447986724348
five_fold,2,1,IR_pix_726,0.02648727923462951,0.010561447986724348
five_fold,2,1,IR_pix_727,0.026477806163048456,0.010561447986724348
five_fold,2,1,IR_pix_728,0.02644992849069893,0.010561447986724348
five_fold,2,1,IR_pix_729,0.026404849855633527,0.010561447986724348
five_fold,2,1,IR_pix_730,0.026361038626780128,0.010561447986724348
five_fold,2,1,IR_pix_731,0.02628211057088909,0.010561447986724348
five_fold,2,1,IR_pix_732,0.026203405062399317,0.010561447986724348
five_fold,2,1,IR_pix_733,0.026119555829515927,0.010561447986724348
five_fold,2,1,IR_pix_734,0.02603847239709573,0.010561447986724348
five_fold,2,1,IR_pix_735,0.025946786950228205,0.010561447986724348
five_fold,2,1,IR_pix_736,0.02448108279858576,0.010561447986724348
five_fold,2,1,IR_pix_737,0.024590507541948633,0.010561447986724348
five_fold,2,1,IR_pix_738,0.024668036799987834,0.010561447986724348
five_fold,2,1,IR_pix_739,0.024785896687917176,0.010561447986724348
five_fold,2,1,IR_pix_740,0.024900578852832304,0.010561447986724348
five_fold,2,1,IR_pix_741,0.02501247385523511,0.010561447986724348
five_fold,2,1,IR_pix_742,0.02515399397045593,0.010561447986724348
five_fold,2,1,IR_pix_743,0.025280062561862958,0.010561447986724348
five_fold,2,1,IR_pix_744,0.02537571280049163,0.010561447986724348
five_fold,2,1,IR_pix_745,0.02549235609214295,0.010561447986724348
five_fold,2,1,IR_pix_746,0.025633924141369988,0.010561447986724348
five_fold,2,1,IR_pix_747,0.025736612825354492,0.010561447986724348
five_fold,2,1,IR_pix_748,0.025864879525965823,0.010561447986724348
five_fold,2,1,IR_pix_749,0.025959593394116343,0.010561447986724348
five_fold,2,1,IR_pix_750,0.02604932640868082,0.010561447986724348
five_fold,2,1,IR_pix_751,0.02614946879431407,0.010561447986724348
five_fold,2,1,IR_pix_752,0.026224239144504648,0.010561447986724348
five_fold,2,1,IR_pix_753,0.026305865067005427,0.010561447986724348
five_fold,2,1,IR_pix_754,0.026351948463577708,0.010561447986724348
five_fold,2,1,IR_pix_755,0.02640168567112193,0.010561447986724348
five_fold,2,1,IR_pix_756,0.026445482082594996,0.010561447986724348
five_fold,2,1,IR_pix_757,0.026451445988682928,0.010561447986724348
five_fold,2,1,IR_pix_758,0.02645565907577487,0.010561447986724348
five_fold,2,1,IR_pix_759,0.026440480818394167,0.010561447986724348
five_fold,2,1,IR_pix_760,0.02641369028273331,0.010561447986724348
five_fold,2,1,IR_pix_761,0.02637873855839321,0.010561447986724348
five_fold,2,1,IR_pix_762,0.02632467164879872,0.010561447986724348
five_fold,2,1,IR_pix_763,0.026244142857347448,0.010561447986724348
five_fold,2,1,IR_pix_764,0.026194778554291448,0.010561447986724348
five_fold,2,1,IR_pix_765,0.02610886837425114,0.010561447986724348
five_fold,2,1,IR_pix_766,0.026022821086551476,0.010561447986724348
five_fold,2,1,IR_pix_767,0.02595386803216624,0.010561447986724348
five_fold,2,1,IR_pix_768,0.02451759961449709,0.010561447986724348
five_fold,2,1,IR_pix_769,0.024642808452232656,0.010561447986724348
five_fold,2,1,IR_pix_770,0.0247201807010962,0.010561447986724348
five_fold,2,1,IR_pix_771,0.024823940923497212,0.010561447986724348
five_fold,2,1,IR_pix_772,0.024952323874428153,0.010561447986724348
five_fold,2,1,IR_pix_773,0.02505304237030192,0.010561447986724348
five_fold,2,1,IR_pix_774,0.025170142429643275,0.010561447986724348
five_fold,2,1,IR_pix_775,0.025293120137838056,0.010561447986724348
five_fold,2,1,IR_pix_776,0.025390536261043515,0.010561447986724348
five_fold,2,1,IR_pix_777,0.025514411824275267,0.010561447986724348
five_fold,2,1,IR_pix_778,0.025611246804361283,0.010561447986724348
five_fold,2,1,IR_pix_779,0.025735241393509065,0.010561447986724348
five_fold,2,1,IR_pix_780,0.02585479450469897,0.010561447986724348
five_fold,2,1,IR_pix_781,0.02594376368246534,0.010561447986724348
five_fold,2,1,IR_pix_782,0.026034221211534793,0.010561447986724348
five_fold,2,1,IR_pix_783,0.02613015262855506,0.010561447986724348
five_fold,2,1,IR_pix_784,0.026198916417752766,0.010561447986724348
five_fold,2,1,IR_pix_785,0.026268539526161032,0.010561447986724348
five_fold,2,1,IR_pix_786,0.02632230172542155,0.010561447986724348
five_fold,2,1,IR_pix_787,0.02636789607378326,0.010561447986724348
five_fold,2,1,IR_pix_788,0.026392018679544327,0.010561447986724348
five_fold,2,1,IR_pix_789,0.026400293243091635,0.010561447986724348
five_fold,2,1,IR_pix_790,0.026415524468869873,0.010561447986724348
five_fold,2,1,IR_pix_791,0.026395205071847654,0.010561447986724348
five_fold,2,1,IR_pix_792,0.026368504253870245,0.010561447986724348
five_fold,2,1,IR_pix_793,0.026332075607602083,0.010561447986724348
five_fold,2,1,IR_pix_794,0.02629189629176273,0.010561447986724348
five_fold,2,1,IR_pix_795,0.02622906531678017,0.010561447986724348
five_fold,2,1,IR_pix_796,0.026153956916993615,0.010561447986724348
five_fold,2,1,IR_pix_797,0.02608662966377431,0.010561447986724348
five_fold,2,1,IR_pix_798,0.026005118523702343,0.010561447986724348
five_fold,2,1,IR_pix_799,0.02592778739583132,0.010561447986724348
five_fold,2,1,IR_pix_800,0.024551569394175115,0.010561447986724348
five_fold,2,1,IR_pix_801,0.024688052392114735,0.010561447986724348
five_fold,2,1,IR_pix_802,0.024755901353187722,0.010561447986724348
five_fold,2,1,IR_pix_803,0.024863167888563336,0.010561447986724348
five_fold,2,1,IR_pix_804,0.024969621233649566,0.010561447986724348
five_fold,2,1,IR_pix_805,0.025053603375305603,0.010561447986724348
five_fold,2,1,IR_pix_806,0.025186085593984376,0.010561447986724348
five_fold,2,1,IR_pix_807,0.02526632111805995,0.010561447986724348
five_fold,2,1,IR_pix_808,0.025402918444225042,0.010561447986724348
five_fold,2,1,IR_pix_809,0.02553314508617753,0.010561447986724348
five_fold,2,1,IR_pix_810,0.025614971933419214,0.010561447986724348
five_fold,2,1,IR_pix_811,0.025716314166477287,0.010561447986724348
five_fold,2,1,IR_pix_812,0.02581722733472167,0.010561447986724348
five_fold,2,1,IR_pix_813,0.025918732094834692,0.010561447986724348
five_fold,2,1,IR_pix_814,0.02600814790873027,0.010561447986724348
five_fold,2,1,IR_pix_815,0.026109292780952358,0.010561447986724348
five_fold,2,1,IR_pix_816,0.026161137947784494,0.010561447986724348
five_fold,2,1,IR_pix_817,0.0262381593325673,0.010561447986724348
five_fold,2,1,IR_pix_818,0.026282671396794997,0.010561447986724348
five_fold,2,1,IR_pix_819,0.026313961497028852,0.010561447986724348
five_fold,2,1,IR_pix_820,0.026337056039242003,0.010561447986724348
five_fold,2,1,IR_pix_821,0.02636368290261113,0.010561447986724348
five_fold,2,1,IR_pix_822,0.02634160110084917,0.010561447986724348
five_fold,2,1,IR_pix_823,0.02634221613500869,0.010561447986724348
five_fold,2,1,IR_pix_824,0.026313617959419458,0.010561447986724348
five_fold,2,1,IR_pix_825,0.02627969849562705,0.010561447986724348
five_fold,2,1,IR_pix_826,0.026232576571598252,0.010561447986724348
five_fold,2,1,IR_pix_827,0.026189751067188034,0.010561447986724348
five_fold,2,1,IR_pix_828,0.026119374097118418,0.010561447986724348
five_fold,2,1,IR_pix_829,0.026045000064551037,0.010561447986724348
five_fold,2,1,IR_pix_830,0.025975343209308038,0.010561447986724348
five_fold,2,1,IR_pix_831,0.025897937537815593,0.010561447986724348
five_fold,2,1,IR_pix_832,0.02463661619461503,0.010561447986724348
five_fold,2,1,IR_pix_833,0.024685109443417633,0.010561447986724348
five_fold,2,1,IR_pix_834,0.024765855744420296,0.010561447986724348
five_fold,2,1,IR_pix_835,0.024876350234346343,0.010561447986724348
five_fold,2,1,IR_pix_836,0.024969492498926976,0.010561447986724348
five_fold,2,1,IR_pix_837,0.025101857358759434,0.010561447986724348
five_fold,2,1,IR_pix_838,0.02517871786089277,0.010561447986724348
five_fold,2,1,IR_pix_839,0.025293783497161042,0.010561447986724348
five_fold,2,1,IR_pix_840,0.02540362105325467,0.010561447986724348
